date,value,variable,data_type
2020-04-10,4.79,Mean - last N,Hospitalized patients
2020-04-11,4.8533333333333335,Mean - last N,Hospitalized patients
2020-04-12,4.816666666666666,Mean - last N,Hospitalized patients
2020-04-13,4.67,Mean - last N,Hospitalized patients
2020-04-14,4.51,Mean - last N,Hospitalized patients
2020-04-15,4.63,Mean - last N,Hospitalized patients
2020-04-16,4.52,Mean - last N,Hospitalized patients
2020-04-17,4.536666666666667,Mean - last N,Hospitalized patients
2020-04-18,4.493333333333333,Mean - last N,Hospitalized patients
2020-04-19,4.46,Mean - last N,Hospitalized patients
2020-04-20,4.463333333333333,Mean - last N,Hospitalized patients
2020-04-21,4.516666666666667,Mean - last N,Hospitalized patients
2020-04-22,4.516666666666667,Mean - last N,Hospitalized patients
2020-04-23,4.446666666666666,Mean - last N,Hospitalized patients
2020-04-24,4.406666666666666,Mean - last N,Hospitalized patients
2020-04-25,4.233333333333333,Mean - last N,Hospitalized patients
2020-04-26,4.256666666666667,Mean - last N,Hospitalized patients
2020-04-27,4.183333333333334,Mean - last N,Hospitalized patients
2020-04-28,4.2,Mean - last N,Hospitalized patients
2020-04-29,4.193333333333333,Mean - last N,Hospitalized patients
2020-04-30,4.18,Mean - last N,Hospitalized patients
2020-05-01,4.32,Mean - last N,Hospitalized patients
2020-05-02,4.326666666666667,Mean - last N,Hospitalized patients
2020-05-03,4.333333333333333,Mean - last N,Hospitalized patients
2020-05-04,4.3,Mean - last N,Hospitalized patients
2020-05-05,4.343333333333334,Mean - last N,Hospitalized patients
2020-05-06,4.286666666666667,Mean - last N,Hospitalized patients
2020-05-07,4.246666666666667,Mean - last N,Hospitalized patients
2020-05-08,4.24,Mean - last N,Hospitalized patients
2020-05-09,4.226666666666667,Mean - last N,Hospitalized patients
2020-05-10,4.193333333333333,Mean - last N,Hospitalized patients
2020-05-11,4.193333333333333,Mean - last N,Hospitalized patients
2020-05-12,4.2,Mean - last N,Hospitalized patients
2020-05-13,4.2,Mean - last N,Hospitalized patients
2020-05-14,4.2,Mean - last N,Hospitalized patients
2020-05-15,4.2,Mean - last N,Hospitalized patients
2020-05-16,4.193333333333333,Mean - last N,Hospitalized patients
2020-05-17,4.196666666666666,Mean - last N,Hospitalized patients
2020-05-18,4.1466666666666665,Mean - last N,Hospitalized patients
2020-05-19,4.136666666666667,Mean - last N,Hospitalized patients
2020-05-20,4.136666666666667,Mean - last N,Hospitalized patients
2020-05-21,4.073333333333333,Mean - last N,Hospitalized patients
2020-05-22,4.073333333333333,Mean - last N,Hospitalized patients
2020-05-23,4.076666666666667,Mean - last N,Hospitalized patients
2020-05-24,4.073333333333333,Mean - last N,Hospitalized patients
2020-05-25,4.093333333333334,Mean - last N,Hospitalized patients
2020-05-26,4.093333333333334,Mean - last N,Hospitalized patients
2020-05-27,4.093333333333334,Mean - last N,Hospitalized patients
2020-05-28,4.09,Mean - last N,Hospitalized patients
2020-05-29,4.09,Mean - last N,Hospitalized patients
2020-05-30,4.07,Mean - last N,Hospitalized patients
2020-05-31,4.07,Mean - last N,Hospitalized patients
2020-06-01,4.07,Mean - last N,Hospitalized patients
2020-06-02,4.07,Mean - last N,Hospitalized patients
2020-06-03,4.07,Mean - last N,Hospitalized patients
2020-06-04,4.07,Mean - last N,Hospitalized patients
2020-06-05,4.093333333333334,Mean - last N,Hospitalized patients
2020-06-06,4.123333333333333,Mean - last N,Hospitalized patients
2020-06-07,4.123333333333333,Mean - last N,Hospitalized patients
2020-06-08,4.123333333333333,Mean - last N,Hospitalized patients
2020-06-09,4.123333333333333,Mean - last N,Hospitalized patients
2020-06-10,4.24,Mean - last N,Hospitalized patients
2020-06-11,4.27,Mean - last N,Hospitalized patients
2020-06-12,4.27,Mean - last N,Hospitalized patients
2020-06-13,4.26,Mean - last N,Hospitalized patients
2020-06-14,4.236666666666666,Mean - last N,Hospitalized patients
2020-06-15,4.27,Mean - last N,Hospitalized patients
2020-06-16,4.283333333333333,Mean - last N,Hospitalized patients
2020-06-17,4.27,Mean - last N,Hospitalized patients
2020-06-18,4.27,Mean - last N,Hospitalized patients
2020-06-19,4.27,Mean - last N,Hospitalized patients
2020-06-20,4.3966666666666665,Mean - last N,Hospitalized patients
2020-06-21,4.3966666666666665,Mean - last N,Hospitalized patients
2020-06-22,4.44,Mean - last N,Hospitalized patients
2020-06-23,4.46,Mean - last N,Hospitalized patients
2020-06-24,4.46,Mean - last N,Hospitalized patients
2020-06-25,4.533333333333333,Mean - last N,Hospitalized patients
2020-06-26,4.623333333333333,Mean - last N,Hospitalized patients
2020-06-27,4.626666666666667,Mean - last N,Hospitalized patients
2020-06-28,4.6433333333333335,Mean - last N,Hospitalized patients
2020-06-29,4.68,Mean - last N,Hospitalized patients
2020-06-30,4.683333333333334,Mean - last N,Hospitalized patients
2020-07-01,4.806666666666667,Mean - last N,Hospitalized patients
2020-07-02,4.806666666666667,Mean - last N,Hospitalized patients
2020-07-03,4.783333333333333,Mean - last N,Hospitalized patients
2020-07-04,4.85,Mean - last N,Hospitalized patients
2020-07-05,4.846666666666667,Mean - last N,Hospitalized patients
2020-07-06,4.866666666666666,Mean - last N,Hospitalized patients
2020-07-07,4.823333333333333,Mean - last N,Hospitalized patients
2020-07-08,4.8133333333333335,Mean - last N,Hospitalized patients
2020-07-09,4.816666666666666,Mean - last N,Hospitalized patients
2020-07-10,4.756666666666667,Mean - last N,Hospitalized patients
2020-07-11,4.796666666666667,Mean - last N,Hospitalized patients
2020-07-12,4.796666666666667,Mean - last N,Hospitalized patients
2020-07-13,4.793333333333333,Mean - last N,Hospitalized patients
2020-07-14,4.843333333333334,Mean - last N,Hospitalized patients
2020-07-15,4.8566666666666665,Mean - last N,Hospitalized patients
2020-07-16,4.91,Mean - last N,Hospitalized patients
2020-07-17,4.913333333333333,Mean - last N,Hospitalized patients
2020-07-18,4.95,Mean - last N,Hospitalized patients
2020-07-19,4.93,Mean - last N,Hospitalized patients
2020-07-20,5.01,Mean - last N,Hospitalized patients
2020-07-21,5.013333333333334,Mean - last N,Hospitalized patients
2020-07-22,5.03,Mean - last N,Hospitalized patients
2020-07-23,5.036666666666667,Mean - last N,Hospitalized patients
2020-07-24,5.116666666666666,Mean - last N,Hospitalized patients
2020-07-25,5.123333333333333,Mean - last N,Hospitalized patients
2020-07-26,5.126666666666667,Mean - last N,Hospitalized patients
2020-07-27,5.04,Mean - last N,Hospitalized patients
2020-07-28,5.01,Mean - last N,Hospitalized patients
2020-07-29,5.04,Mean - last N,Hospitalized patients
2020-07-30,5.06,Mean - last N,Hospitalized patients
2020-07-31,5.01,Mean - last N,Hospitalized patients
2020-08-01,5.193333333333333,Mean - last N,Hospitalized patients
2020-08-02,5.24,Mean - last N,Hospitalized patients
2020-08-03,5.26,Mean - last N,Hospitalized patients
2020-08-04,5.333333333333333,Mean - last N,Hospitalized patients
2020-08-05,5.32,Mean - last N,Hospitalized patients
2020-08-06,5.34,Mean - last N,Hospitalized patients
2020-08-07,5.386666666666667,Mean - last N,Hospitalized patients
2020-08-08,5.35,Mean - last N,Hospitalized patients
2020-08-09,5.38,Mean - last N,Hospitalized patients
2020-08-10,5.39,Mean - last N,Hospitalized patients
2020-08-11,5.416666666666667,Mean - last N,Hospitalized patients
2020-08-12,5.446666666666666,Mean - last N,Hospitalized patients
2020-08-13,5.51,Mean - last N,Hospitalized patients
2020-08-14,5.443333333333333,Mean - last N,Hospitalized patients
2020-08-15,5.526666666666666,Mean - last N,Hospitalized patients
2020-08-16,5.463333333333333,Mean - last N,Hospitalized patients
2020-08-17,5.416666666666667,Mean - last N,Hospitalized patients
2020-08-18,5.4,Mean - last N,Hospitalized patients
2020-08-19,5.44,Mean - last N,Hospitalized patients
2020-08-20,5.443333333333333,Mean - last N,Hospitalized patients
2020-08-21,5.426666666666667,Mean - last N,Hospitalized patients
2020-08-22,5.473333333333334,Mean - last N,Hospitalized patients
2020-08-23,5.463333333333333,Mean - last N,Hospitalized patients
2020-08-24,5.496666666666667,Mean - last N,Hospitalized patients
2020-08-25,5.53,Mean - last N,Hospitalized patients
2020-08-26,5.593333333333334,Mean - last N,Hospitalized patients
2020-08-27,5.71,Mean - last N,Hospitalized patients
2020-08-28,5.796666666666667,Mean - last N,Hospitalized patients
2020-08-29,5.816666666666666,Mean - last N,Hospitalized patients
2020-08-30,5.706666666666667,Mean - last N,Hospitalized patients
2020-08-31,5.713333333333333,Mean - last N,Hospitalized patients
2020-09-01,5.676666666666667,Mean - last N,Hospitalized patients
2020-09-02,5.696666666666666,Mean - last N,Hospitalized patients
2020-09-03,5.653333333333333,Mean - last N,Hospitalized patients
2020-09-04,5.636666666666667,Mean - last N,Hospitalized patients
2020-09-05,5.543333333333333,Mean - last N,Hospitalized patients
2020-09-06,5.59,Mean - last N,Hospitalized patients
2020-09-07,5.55,Mean - last N,Hospitalized patients
2020-09-08,5.54,Mean - last N,Hospitalized patients
2020-09-09,5.523333333333333,Mean - last N,Hospitalized patients
2020-09-10,5.556666666666667,Mean - last N,Hospitalized patients
2020-09-11,5.706666666666667,Mean - last N,Hospitalized patients
2020-09-12,5.65,Mean - last N,Hospitalized patients
2020-09-13,5.676666666666667,Mean - last N,Hospitalized patients
2020-09-14,5.733333333333333,Mean - last N,Hospitalized patients
2020-09-15,5.773333333333333,Mean - last N,Hospitalized patients
2020-09-16,5.743333333333333,Mean - last N,Hospitalized patients
2020-09-17,5.72,Mean - last N,Hospitalized patients
2020-09-18,5.696666666666666,Mean - last N,Hospitalized patients
2020-09-19,5.75,Mean - last N,Hospitalized patients
2020-09-20,5.8133333333333335,Mean - last N,Hospitalized patients
2020-09-21,5.85,Mean - last N,Hospitalized patients
2020-09-22,5.8566666666666665,Mean - last N,Hospitalized patients
2020-09-23,5.91,Mean - last N,Hospitalized patients
2020-09-24,5.8566666666666665,Mean - last N,Hospitalized patients
2020-09-25,5.996666666666667,Mean - last N,Hospitalized patients
2020-09-26,6.1033333333333335,Mean - last N,Hospitalized patients
2020-09-27,6.17,Mean - last N,Hospitalized patients
2020-09-28,6.326666666666667,Mean - last N,Hospitalized patients
2020-09-29,6.27,Mean - last N,Hospitalized patients
2020-09-30,6.423333333333333,Mean - last N,Hospitalized patients
2020-10-01,6.843333333333334,Mean - last N,Hospitalized patients
2020-10-02,7.116666666666666,Mean - last N,Hospitalized patients
2020-10-03,7.163333333333333,Mean - last N,Hospitalized patients
2020-10-04,7.34,Mean - last N,Hospitalized patients
2020-10-05,7.363333333333333,Mean - last N,Hospitalized patients
2020-10-06,7.443333333333333,Mean - last N,Hospitalized patients
2020-10-07,7.583333333333333,Mean - last N,Hospitalized patients
2020-10-08,7.673333333333333,Mean - last N,Hospitalized patients
2020-10-09,7.833333333333333,Mean - last N,Hospitalized patients
2020-10-10,7.55,Mean - last N,Hospitalized patients
2020-10-11,7.163333333333333,Mean - last N,Hospitalized patients
2020-10-12,6.953333333333333,Mean - last N,Hospitalized patients
2020-10-13,6.74,Mean - last N,Hospitalized patients
2020-10-14,6.733333333333333,Mean - last N,Hospitalized patients
2020-10-15,7,Mean - last N,Hospitalized patients
2020-10-16,6.933333333333334,Mean - last N,Hospitalized patients
2020-10-17,6.913333333333333,Mean - last N,Hospitalized patients
2020-10-18,6.58,Mean - last N,Hospitalized patients
2020-10-19,6.633333333333334,Mean - last N,Hospitalized patients
2020-10-20,6.826666666666667,Mean - last N,Hospitalized patients
2020-10-21,6.423333333333333,Mean - last N,Hospitalized patients
2020-10-22,6.126666666666667,Mean - last N,Hospitalized patients
2020-10-23,6.226666666666667,Mean - last N,Hospitalized patients
2020-10-24,5.613333333333333,Mean - last N,Hospitalized patients
2020-10-25,5.126666666666667,Mean - last N,Hospitalized patients
2020-10-26,5.65,Mean - last N,Hospitalized patients
2020-10-27,5.373333333333333,Mean - last N,Hospitalized patients
2020-10-28,5.23,Mean - last N,Hospitalized patients
2020-10-29,5.426666666666667,Mean - last N,Hospitalized patients
2020-10-30,5.453333333333333,Mean - last N,Hospitalized patients
2020-10-31,5.6066666666666665,Mean - last N,Hospitalized patients
2020-11-01,5.8133333333333335,Mean - last N,Hospitalized patients
2020-11-02,5.943333333333333,Mean - last N,Hospitalized patients
2020-11-03,6.22,Mean - last N,Hospitalized patients
2020-11-04,6.496666666666667,Mean - last N,Hospitalized patients
2020-11-05,5.996666666666667,Mean - last N,Hospitalized patients
2020-11-06,6.043333333333333,Mean - last N,Hospitalized patients
2020-11-07,5.586666666666667,Mean - last N,Hospitalized patients
2020-11-08,5.223333333333334,Mean - last N,Hospitalized patients
2020-11-09,5.526666666666666,Mean - last N,Hospitalized patients
2020-11-10,5.55,Mean - last N,Hospitalized patients
2020-11-11,5.693333333333333,Mean - last N,Hospitalized patients
2020-11-12,5.623333333333333,Mean - last N,Hospitalized patients
2020-11-13,5.49,Mean - last N,Hospitalized patients
2020-11-14,5.3,Mean - last N,Hospitalized patients
2020-11-15,5.18,Mean - last N,Hospitalized patients
2020-11-16,5.53,Mean - last N,Hospitalized patients
2020-11-17,5.733333333333333,Mean - last N,Hospitalized patients
2020-11-18,5.88,Mean - last N,Hospitalized patients
2020-11-19,5.8933333333333335,Mean - last N,Hospitalized patients
2020-11-20,6.126666666666667,Mean - last N,Hospitalized patients
2020-11-21,5.97,Mean - last N,Hospitalized patients
2020-11-22,5.48,Mean - last N,Hospitalized patients
2020-11-23,5.34,Mean - last N,Hospitalized patients
2020-11-24,5.176666666666667,Mean - last N,Hospitalized patients
2020-11-25,5.553333333333334,Mean - last N,Hospitalized patients
2020-11-26,5.526666666666666,Mean - last N,Hospitalized patients
2020-11-27,5.71,Mean - last N,Hospitalized patients
2020-11-28,5.903333333333333,Mean - last N,Hospitalized patients
2020-11-29,5.676666666666667,Mean - last N,Hospitalized patients
2020-11-30,6.113333333333333,Mean - last N,Hospitalized patients
2020-12-01,6.32,Mean - last N,Hospitalized patients
2020-12-02,6.543333333333333,Mean - last N,Hospitalized patients
2020-12-03,6.41,Mean - last N,Hospitalized patients
2020-12-04,6.13,Mean - last N,Hospitalized patients
2020-12-05,5.946666666666666,Mean - last N,Hospitalized patients
2020-12-06,5.9,Mean - last N,Hospitalized patients
2020-12-07,5.496666666666667,Mean - last N,Hospitalized patients
2020-12-08,5.61,Mean - last N,Hospitalized patients
2020-12-09,5.683333333333334,Mean - last N,Hospitalized patients
2020-12-10,5.863333333333333,Mean - last N,Hospitalized patients
2020-12-11,6.07,Mean - last N,Hospitalized patients
2020-12-12,6.093333333333334,Mean - last N,Hospitalized patients
2020-12-13,6.19,Mean - last N,Hospitalized patients
2020-12-14,5.866666666666666,Mean - last N,Hospitalized patients
2020-12-15,5.8966666666666665,Mean - last N,Hospitalized patients
2020-12-16,5.67,Mean - last N,Hospitalized patients
2020-12-17,5.513333333333334,Mean - last N,Hospitalized patients
2020-12-18,5.453333333333333,Mean - last N,Hospitalized patients
2020-12-19,5.513333333333334,Mean - last N,Hospitalized patients
2020-12-20,5.726666666666667,Mean - last N,Hospitalized patients
2020-12-21,5.963333333333333,Mean - last N,Hospitalized patients
2020-12-22,6.163333333333333,Mean - last N,Hospitalized patients
2020-12-23,6.156666666666666,Mean - last N,Hospitalized patients
2020-12-24,6.216666666666667,Mean - last N,Hospitalized patients
2020-12-25,6.073333333333333,Mean - last N,Hospitalized patients
2020-12-26,6.22,Mean - last N,Hospitalized patients
2020-12-27,6.1433333333333335,Mean - last N,Hospitalized patients
2020-12-28,5.9366666666666665,Mean - last N,Hospitalized patients
2020-12-29,5.77,Mean - last N,Hospitalized patients
2020-12-30,5.78,Mean - last N,Hospitalized patients
2020-12-31,5.64,Mean - last N,Hospitalized patients
2021-01-01,5.863333333333333,Mean - last N,Hospitalized patients
2021-01-02,5.796666666666667,Mean - last N,Hospitalized patients
2021-01-03,6.043333333333333,Mean - last N,Hospitalized patients
2021-01-04,5.96,Mean - last N,Hospitalized patients
2021-01-05,5.88,Mean - last N,Hospitalized patients
2021-01-06,5.98,Mean - last N,Hospitalized patients
2021-01-07,5.693333333333333,Mean - last N,Hospitalized patients
2021-01-08,5.58,Mean - last N,Hospitalized patients
2021-01-09,5.333333333333333,Mean - last N,Hospitalized patients
2021-01-10,5.533333333333333,Mean - last N,Hospitalized patients
2021-01-11,5.273333333333333,Mean - last N,Hospitalized patients
2021-01-12,5.363333333333333,Mean - last N,Hospitalized patients
