R1,init,t3,t2,weekly,gaussian,misdelay,delay_opt,t1,t4,t5,t6,R2,R3,smooth,timevar_est,timevar_sim,fixed,filename,estimationDir,simulationDir,infection_file,re_file,infection_exists,re_exists,infection_size,re_size,ReRMSE,RootDiff,EmpCoverage,OneTrans,slopeError,maxInc,t3diff
2.5,10,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,242998,808523,0.21930101600422502,1,0.23529411764705882,0.9545454545454546,0.40078392215075004,377,16
3,10,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,261580,879183,0.19602276407291178,0,0.125,0.98,0.27904740355060476,1524,16
3.5,10,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,254756,854245,0.18958937079905971,0,0.2545454545454545,1,0.27539663179444257,4972,16
2.5,100,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,263724,888238,0.12729393649554324,0,0.125,1,0.2274750227499775,3826,16
3,100,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,260812,875966,0.16731053097309243,1,0.18181818181818182,0.9811320754716981,0.3010042269631666,14873,16
3.5,100,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,264005,889911,0.17907839442881834,-1,0.017857142857142856,0.9814814814814815,0.21725369821325996,49535,16
2.5,1000,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,274763,931607,0.11086848934058013,0,0.05084745762711865,1,0.2221652746482995,38524,16
3,1000,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,275984,934218,0.13953147585619552,1,0.01694915254237288,0.9491525423728814,0.24719413905236404,148718,16
3.5,1000,36,20,0.75,0.1,1,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,/Re_t_20_36_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_1.csv,TRUE,TRUE,272666,923107,0.18664568398067485,-1,0.017241379310344827,0.9310344827586207,0.25641464221632787,496471,16
2.5,10,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,184462,582452,0.3990445641240769,1,0.4594594594594595,1,0.7653006114460643,99,1
3,10,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,177789,557770,0.47277252961847743,0,0.37142857142857144,1,0.7997853817399996,268,1
3.5,10,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,183458,578352,0.5656875273282804,0,0.35135135135135137,1,0.8051510051436657,607,1
2.5,100,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,199352,640298,0.3449706925526447,-1,0.34146341463414637,1,0.7497967265901151,1004,1
3,100,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,203522,656389,0.3978727952905018,0,0.07142857142857142,0.9,0.7604744662344198,2618,1
3.5,100,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,194099,620232,0.5181920463416124,0,0.02564102564102564,0.8717948717948718,0.7875053763899776,6051,1
2.5,1000,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,205200,663062,0.3277443835918334,0,0.047619047619047616,0.8780487804878049,0.7647216496025933,10110,1
3,1000,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,209105,679020,0.32610980346292984,0,0.06976744186046512,1,0.6896043537570751,26171,1
3.5,1000,21,20,0.75,0.1,2,death,0,31,51,71,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_21_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,209824,678773,0.3895695692744007,-1,0.023255813953488372,0.9473684210526315,0.7221796194128834,60644,1
2.5,10,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,212202,690572,0.30856784350007527,-1,0.4772727272727273,1,0.6459826076209115,155,6
3,10,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,204829,662520,0.4031345044815095,-1,0.40476190476190477,1,0.684494254790714,474,6
3.5,10,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,208851,677683,0.4232458702858142,0,0.13333333333333333,0.9047619047619048,0.6947539079177825,1198,6
2.5,100,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,213352,694271,0.27901618842058695,0,0.3409090909090909,1,0.6039035264756271,1574,6
3,100,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,224829,739183,0.312971833994161,-1,0.3404255319148936,0.9777777777777777,0.640852723490308,4622,6
3.5,100,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,218585,714309,0.345937177073772,0,0.13333333333333333,0.9772727272727273,0.6003760515261787,11936,6
2.5,1000,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,230794,761231,0.20025973130675406,0,0.125,0.9787234042553191,0.5161312655580922,15849,6
3,1000,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,225946,742812,0.3100923036485214,0,0.0425531914893617,0.9787234042553191,0.6726401472670098,46205,6
3.5,1000,26,20,0.75,0.1,2,death,0,36,56,76,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_26_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,227208,747700,0.3225017582818847,1,0,0.9148936170212766,0.6270360268385539,119655,6
2.5,10,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,225833,742325,0.2675874639036672,-1,0.44680851063829785,1,0.5296840678813525,241,11
3,10,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,226751,745224,0.2998337002430605,0,0.3541666666666667,1,0.4973640486420674,846,11
3.5,10,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,223725,734234,0.35316218394055454,0,0.1276595744680851,1,0.5158056199668491,2417,11
2.5,100,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,236171,781839,0.2424420022089683,-1,0.20408163265306123,0.9545454545454546,0.49297484340715436,2447,11
3,100,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,243587,809835,0.23971244551393323,-1,0.19230769230769232,0.9387755102040817,0.43167323715082384,8261,11
3.5,100,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,242999,807754,0.2461683342848774,-1,0.21153846153846154,0.9607843137254902,0.35569371403442124,24113,11
2.5,1000,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_2.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,251007,838409,0.16878300423050177,-1,0.07547169811320754,0.9423076923076923,0.40863509845813706,24642,11
3,1000,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,248765,829329,0.21568528894755265,0,0.09615384615384616,0.9807692307692307,0.40410421804750657,82578,11
3.5,1000,31,20,0.75,0.1,2,death,0,41,61,81,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_31_R_3.5_init_1000_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,246763,823007,0.27403132781666484,0,0.038461538461538464,0.9615384615384616,0.4903617022072324,241646,11
2.5,10,36,20,0.75,0.1,2,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_36_R_2.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,243958,811935,0.25772702638000744,0,0.3333333333333333,1,0.4683525644621764,377,16
3,10,36,20,0.75,0.1,2,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_36_R_3_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,242557,806105,0.22411542480671126,-1,0.34615384615384615,1,0.3247590216517677,1524,16
3.5,10,36,20,0.75,0.1,2,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_36_R_3.5_init_10_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,246174,821687,0.28318529758495575,0,0.17307692307692307,1,0.3885191534315914,4972,16
2.5,100,36,20,0.75,0.1,2,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_36_R_2.5_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,262825,884247,0.18498478606518617,-1,0.19642857142857142,0.98,0.3379897327140789,3826,16
3,100,36,20,0.75,0.1,2,death,0,46,66,86,0.5,1.2,smooth,FALSE,FALSE,FALSE,t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,../simulations/estimated/smooth/death,../simulations/simulated/death,/infection_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,/Re_t_20_36_R_3_init_100_week_0.75_norm_0.1_timevar_FALSE_FALSE_fixed_FALSE_misdelay_2.csv,TRUE,TRUE,254557,852322,0.19828611208261446,-1,0.05555555555555555,0.9423076923076923,0.28529898474940685,14873,16
